13:17:27.92,2.7,A,80.0,0.1,3.0,0.006,100.0,100.0
13:17:28.22,2.7,6,80.0,0.1,3.0,0.006,60.0,100.0
13:17:28.35,2.7,6,80.0,0.1,3.0,0.006,60.0,100.0
13:17:28.45,2.7,6,80.0,0.1,3.0,0.006,60.0,100.0
13:17:28.54,2.6,6,80.0,0.1,3.0,0.007,60.0,100.0
13:17:28.63,2.6,6,80.0,0.1,3.0,0.007,60.0,100.0
13:17:28.72,2.5,6,80.0,0.1,3.0,0.007,60.0,100.0
13:17:28.82,2.5,6,80.0,0.1,3.0,0.007,60.0,100.0
13:17:28.91,2.4,6,80.0,0.1,3.0,0.007,60.0,100.0
13:17:29.00,2.2,6,80.0,0.1,3.0,0.008,60.0,100.0
13:17:29.10,2.2,6,80.0,0.1,3.0,0.008,60.0,100.0
13:17:29.19,2.2,6,80.0,0.1,3.0,0.008,60.0,100.0
13:17:29.29,2.1,6,80.0,0.1,3.0,0.008,60.0,100.0
13:17:29.38,2.1,6,80.0,0.1,3.0,0.008,60.0,100.0
13:17:29.48,1.9,6,80.0,0.1,3.0,0.009,60.0,100.0
13:17:29.58,1.9,6,80.0,0.1,3.0,0.009,60.0,100.0
13:17:29.67,1.9,6,80.0,0.1,3.0,0.009,60.0,100.0
13:17:29.77,1.7,6,80.0,0.1,3.0,0.01,60.0,100.0
13:17:29.87,1.7,6,80.0,0.1,3.0,0.01,60.0,100.0
13:17:29.96,1.7,6,80.0,0.1,3.0,0.01,60.0,100.0
13:17:30.09,1.7,6,80.0,0.1,3.0,0.01,60.0,100.0
13:17:30.20,1.7,6,80.0,0.1,3.0,0.01,60.0,100.0
13:17:30.28,2.1,6,80.0,0.1,3.0,0.008,60.0,100.0
13:17:30.37,2.4,6,80.0,0.1,3.0,0.007,60.0,100.0
13:17:30.45,2.4,6,80.0,0.1,3.0,0.007,60.0,100.0
13:17:30.53,2.4,6,80.0,0.1,3.0,0.007,60.0,100.0
13:17:30.61,2.4,6,80.0,0.1,3.0,0.007,60.0,100.0
13:17:30.73,2.5,6,80.0,0.1,3.0,0.007,60.0,100.0
13:17:30.93,2.5,6,80.0,0.1,3.0,0.007,60.0,100.0
13:17:31.13,2.6,6,80.0,0.1,3.0,0.007,60.0,100.0
13:17:31.33,2.8,6,80.0,0.1,3.0,0.006,60.0,100.0
13:17:31.53,2.8,6,80.0,0.1,3.0,0.006,60.0,100.0
13:17:31.73,2.8,6,80.0,0.1,3.0,0.006,60.0,100.0
13:17:31.93,2.8,6,80.0,0.1,3.0,0.006,60.0,100.0
13:17:32.13,2.8,6,80.0,0.1,3.0,0.006,60.0,100.0
13:17:32.34,2.8,6,80.0,0.1,3.0,0.006,60.0,100.0
13:17:32.53,2.8,6,80.0,0.1,3.0,0.006,60.0,100.0
13:17:32.73,2.7,6,80.0,0.1,3.0,0.006,60.0,100.0
13:17:32.93,2.9,6,80.0,0.1,3.0,0.006,60.0,100.0
13:17:33.13,2.9,6,80.0,0.1,3.0,0.006,60.0,100.0
13:17:33.33,3.0,6,80.0,0.1,3.0,0.006,60.0,100.0
13:17:33.53,2.9,6,80.0,0.1,3.0,0.006,60.0,100.0
13:17:33.74,3.0,6,80.0,0.1,3.0,0.006,60.0,100.0
13:17:33.94,3.2,6,80.0,0.1,3.0,0.005,60.0,100.0
13:17:34.14,3.2,6,80.0,0.1,3.0,0.005,60.0,100.0
13:17:34.34,3.3,6,80.0,0.1,3.0,0.005,60.0,100.0
13:17:34.54,3.3,6,80.0,0.1,3.0,0.003,60.0,100.0
13:17:34.74,3.3,6,80.0,0.1,3.0,0.003,60.0,100.0
13:17:34.94,3.5,6,80.0,0.1,3.0,0.003,60.0,100.0
13:17:35.14,3.4,6,80.0,0.1,3.0,0.003,60.0,100.0
13:17:35.34,3.5,6,80.0,0.1,3.0,0.003,60.0,100.0
13:17:35.54,3.4,6,80.0,0.1,3.0,0.003,60.0,100.0
13:17:35.74,3.4,6,80.0,0.1,3.0,0.003,60.0,100.0
