13:56:41.05,6.0,R,30.0,30.2,3.0,0.956,15.7,100.0
13:56:41.20,5.8,R,30.0,29.9,3.0,0.98,14.7,100.0
13:56:41.29,5.7,R,30.0,29.6,3.0,0.991,13.6,100.0
13:56:41.33,5.5,R,30.0,29.4,3.0,1.021,12.8,100.0
13:56:41.37,5.1,R,30.0,29.5,3.0,1.097,13.0,100.0
13:56:41.52,5.0,R,30.0,28.9,3.0,1.106,10.6,100.0
13:56:41.72,5.2,R,30.0,29.2,3.0,1.081,11.7,100.0
13:56:41.92,5.2,R,30.0,29.6,3.0,1.088,13.3,100.0
13:56:42.12,5.3,R,30.0,29.6,3.0,1.078,13.3,100.0
13:56:42.32,5.4,R,30.0,29.8,3.0,1.059,14.2,100.0
13:56:42.52,5.4,R,30.0,29.9,3.0,1.054,14.8,100.0
13:56:42.72,5.6,R,30.0,30.1,3.0,1.033,15.3,100.0
13:56:42.92,5.8,R,30.0,29.9,3.0,0.994,14.7,100.0
13:56:43.12,5.9,R,30.0,29.8,3.0,0.971,14.4,100.0
13:56:43.32,5.7,R,30.0,29.8,3.0,1.003,14.4,100.0
13:56:43.52,5.7,R,30.0,29.8,3.0,0.995,14.3,100.0
13:56:43.72,5.7,R,30.0,29.8,3.0,1.0,14.4,100.0
13:56:43.92,5.6,R,30.0,30.0,3.0,1.032,15.1,100.0
13:56:44.12,5.6,R,30.0,30.0,3.0,1.026,14.9,100.0
13:56:44.32,5.6,R,30.0,30.1,3.0,1.036,15.6,100.0
13:56:44.52,5.6,R,30.0,29.8,3.0,1.026,14.3,100.0
13:56:44.72,5.8,R,30.0,30.0,3.0,0.994,15.0,100.0
13:56:44.92,5.9,R,30.0,29.8,3.0,0.975,14.3,100.0
13:56:45.12,5.6,R,30.0,29.9,3.0,1.015,14.7,100.0
13:56:45.32,5.4,R,30.0,29.6,3.0,1.045,13.4,100.0
13:56:45.52,5.4,R,30.0,29.4,3.0,1.039,12.7,100.0
13:56:45.72,5.3,R,30.0,29.3,3.0,1.05,12.3,100.0
13:56:45.92,5.2,R,30.0,29.3,3.0,1.084,12.3,100.0
13:56:46.12,5.2,R,30.0,29.3,3.0,1.08,12.4,100.0
13:56:46.32,5.2,R,30.0,29.5,3.0,1.091,13.2,100.0
13:56:46.52,5.3,R,30.0,29.1,3.0,1.053,11.6,100.0
13:56:46.72,5.4,R,30.0,29.5,3.0,1.047,12.9,100.0
13:56:46.92,5.3,R,30.0,29.5,3.0,1.056,12.9,100.0
13:56:47.12,5.5,R,30.0,29.6,3.0,1.023,13.3,100.0
13:56:47.32,5.6,R,30.0,29.8,3.0,1.02,14.3,100.0
13:56:47.52,5.5,R,30.0,29.9,3.0,1.033,14.6,100.0
13:56:47.72,5.7,R,30.0,29.9,3.0,1.008,14.6,100.0
13:56:47.92,5.7,R,30.0,29.7,3.0,0.994,13.9,100.0
13:56:48.12,5.8,R,30.0,30.0,3.0,0.988,14.9,100.0
13:56:48.32,5.8,R,30.0,29.9,3.0,0.996,14.7,100.0
13:56:48.52,5.8,R,30.0,29.9,3.0,0.983,14.5,100.0
13:56:48.72,5.9,R,30.0,30.3,3.0,0.979,16.3,100.0
13:56:48.92,5.9,R,30.0,30.4,3.0,0.981,16.6,100.0
