0.844,10.3,A,150.0,3.4,100.0,100.0
0.948,10.2,A,150.0,3.4,100.0,100.0
1.052,9.9,A,150.0,3.4,100.0,100.0
1.156,9.9,A,150.0,3.4,100.0,100.0
1.26,10.0,A,150.0,3.4,100.0,100.0
1.364,10.0,A,150.0,3.4,100.0,100.0
1.468,9.6,A,150.0,3.4,100.0,100.0
1.572,9.3,A,150.0,3.3,100.0,100.0
1.676,9.3,A,150.0,3.3,100.0,100.0
1.78,9.2,A,150.0,3.3,100.0,100.0
1.884,9.2,A,150.0,3.3,100.0,100.0
1.988,9.3,A,150.0,3.3,100.0,100.0
2.092,9.1,A,150.0,3.3,100.0,100.0
2.196,9.1,A,150.0,3.2,100.0,100.0
2.3,9.5,A,150.0,3.2,100.0,100.0
2.404,9.5,A,150.0,3.2,100.0,100.0
2.508,9.5,A,150.0,3.2,100.0,100.0
2.612,9.7,A,150.0,3.2,100.0,100.0
2.716,9.7,A,150.0,3.2,100.0,100.0
2.82,10.1,A,150.0,3.2,100.0,100.0
2.924,10.5,A,150.0,3.2,100.0,100.0
3.028,10.5,A,150.0,3.2,100.0,100.0
3.132,10.7,A,150.0,3.1,100.0,100.0
3.236,10.9,A,150.0,3.1,100.0,100.0
3.34,10.9,A,150.0,3.1,100.0,100.0
3.444,11.2,A,150.0,3.2,100.0,100.0
3.548,11.3,A,150.0,3.2,100.0,100.0
3.652,11.3,A,150.0,3.5,100.0,100.0
3.756,11.4,A,150.0,3.5,100.0,100.0
3.86,11.4,A,150.0,3.5,100.0,100.0
3.964,11.2,A,150.0,4.0,100.0,100.0
4.068,11.2,A,150.0,4.0,100.0,100.0
4.172,11.0,A,150.0,4.3,100.0,100.0
4.276,10.7,A,150.0,4.3,100.0,100.0
4.38,10.7,A,150.0,4.7,100.0,100.0
4.484,10.4,A,150.0,4.7,100.0,100.0
4.588,9.9,A,150.0,4.9,100.0,100.0
4.692,9.9,A,150.0,4.9,100.0,100.0
4.796,9.8,A,150.0,5.0,100.0,100.0
4.9,9.8,A,150.0,5.0,100.0,100.0
5.004,9.6,A,150.0,5.1,100.0,100.0
5.108,9.8,A,150.0,5.1,100.0,100.0
5.212,9.8,A,150.0,5.3,100.0,100.0
5.316,9.9,A,150.0,5.4,100.0,100.0
5.42,10.4,A,150.0,5.4,100.0,100.0
5.524,10.4,A,150.0,5.6,100.0,100.0
5.628,10.6,A,150.0,5.6,100.0,100.0
5.732,10.8,A,150.0,5.7,100.0,100.0
5.836,10.8,A,150.0,5.7,100.0,100.0
5.94,10.6,A,150.0,5.7,100.0,100.0
6.044,10.9,A,150.0,5.7,100.0,100.0
6.148,10.9,A,150.0,5.7,100.0,100.0
6.252,10.9,A,150.0,5.8,100.0,100.0
6.356,11.2,A,150.0,5.8,100.0,100.0
6.46,11.3,A,150.0,6.0,100.0,100.0
6.564,11.3,A,150.0,6.1,100.0,100.0
6.668,12.0,A,150.0,6.1,100.0,100.0
6.772,12.2,A,150.0,6.2,100.0,100.0
6.876,12.6,A,150.0,6.4,100.0,100.0
6.98,12.6,A,150.0,6.4,100.0,100.0
7.084,12.6,A,150.0,6.4,100.0,100.0
7.188,12.7,A,150.0,6.6,100.0,100.0
7.292,12.6,A,150.0,6.6,100.0,100.0
7.396,12.8,A,150.0,6.6,100.0,100.0
7.5,12.6,A,150.0,6.7,100.0,100.0
7.604,12.7,A,150.0,6.7,100.0,100.0
7.708,12.7,A,150.0,6.7,100.0,100.0
7.812,12.6,A,150.0,6.8,100.0,100.0
7.916,12.7,A,150.0,6.9,100.0,100.0
8.02,12.4,A,150.0,6.9,100.0,100.0
8.124,12.5,A,150.0,7.1,100.0,100.0
8.228,12.5,A,150.0,7.2,100.0,100.0
8.332,12.4,A,150.0,7.3,100.0,100.0
8.436,12.8,A,150.0,7.3,100.0,100.0
8.54,12.9,A,150.0,7.5,100.0,100.0
8.644,13.3,A,150.0,7.6,100.0,100.0
8.748,13.2,A,150.0,7.8,100.0,100.0
8.852,13.2,A,150.0,7.8,100.0,100.0
8.956,13.4,A,150.0,7.9,100.0,100.0
9.06,13.5,A,150.0,7.9,100.0,100.0
9.164,14.1,A,150.0,7.8,100.0,100.0
9.268,14.3,A,150.0,7.9,100.0,100.0
9.372,14.6,A,150.0,8.0,100.0,100.0
9.476,14.6,A,150.0,8.0,100.0,100.0
9.58,14.6,A,150.0,8.2,100.0,100.0
9.684,14.4,A,150.0,8.2,100.0,100.0
9.788,14.7,A,150.0,8.2,100.0,100.0
9.892,14.7,A,150.0,8.4,100.0,100.0
9.996,14.9,A,150.0,8.3,100.0,100.0
10.1,14.5,A,150.0,8.4,100.0,100.0
10.204,14.7,A,150.0,8.4,100.0,100.0
10.308,14.6,A,150.0,8.4,100.0,100.0
10.412,14.8,A,150.0,8.4,100.0,100.0
10.516,14.8,A,150.0,8.7,100.0,100.0
10.62,14.6,A,150.0,8.7,100.0,100.0
10.724,14.6,A,150.0,8.9,100.0,100.0
10.828,14.4,A,150.0,8.8,100.0,100.0
10.932,14.6,A,150.0,8.8,100.0,100.0
11.036,14.7,A,150.0,8.9,100.0,100.0
11.14,14.7,A,150.0,9.0,100.0,100.0
11.244,14.6,A,150.0,9.0,100.0,100.0
11.348,14.6,A,150.0,9.1,100.0,100.0
11.452,14.5,A,150.0,8.9,100.0,100.0
11.556,14.5,A,150.0,9.0,100.0,100.0
11.66,14.3,A,150.0,8.8,100.0,100.0
11.764,14.2,A,150.0,8.8,100.0,100.0
11.868,14.0,A,150.0,8.8,100.0,100.0
11.972,14.1,A,150.0,8.7,100.0,100.0
12.076,14.1,A,150.0,8.5,100.0,100.0
12.18,13.7,A,150.0,8.7,100.0,100.0
12.284,13.7,A,150.0,8.5,100.0,100.0
12.388,13.6,A,150.0,8.6,100.0,100.0
12.492,13.7,A,150.0,8.6,100.0,100.0
12.596,13.7,A,150.0,8.6,100.0,100.0
12.7,14.1,A,150.0,8.6,100.0,100.0
12.804,14.2,A,150.0,8.6,100.0,100.0
12.908,14.5,A,150.0,8.6,100.0,100.0
13.012,14.5,A,150.0,8.5,100.0,100.0
13.116,14.7,A,150.0,8.6,100.0,100.0
13.22,14.7,A,150.0,8.6,100.0,100.0
13.324,14.4,A,150.0,8.6,100.0,100.0
13.428,14.4,A,150.0,8.6,100.0,100.0
13.532,14.3,A,150.0,8.7,100.0,100.0
13.636,14.3,A,150.0,8.6,100.0,100.0
13.74,14.1,A,150.0,8.6,100.0,100.0
13.844,14.3,A,150.0,8.6,100.0,100.0
13.948,14.0,A,150.0,8.5,100.0,100.0
14.052,14.0,A,150.0,8.5,100.0,100.0
14.156,13.8,A,150.0,8.4,100.0,100.0
14.26,13.8,A,150.0,8.3,100.0,100.0
14.364,13.8,A,150.0,8.4,100.0,100.0
14.468,13.6,A,150.0,8.2,100.0,100.0
14.572,13.5,A,150.0,8.2,100.0,100.0
14.676,13.3,A,150.0,8.2,100.0,100.0
14.78,13.4,A,150.0,8.2,100.0,100.0
14.884,13.2,A,150.0,8.2,100.0,100.0
14.988,13.3,A,150.0,8.3,100.0,100.0
15.092,13.3,A,150.0,8.3,100.0,100.0
15.196,13.0,A,150.0,8.4,100.0,100.0
15.3,13.1,A,150.0,8.6,100.0,100.0
15.404,12.9,A,150.0,8.6,100.0,100.0
15.508,12.9,A,150.0,8.7,100.0,100.0
15.612,12.8,A,150.0,8.8,100.0,100.0
15.716,12.8,A,150.0,8.8,100.0,100.0
15.82,12.9,A,150.0,8.8,100.0,100.0
15.924,12.8,A,150.0,8.7,100.0,100.0
16.028,13.1,A,150.0,8.8,100.0,100.0
16.132,13.0,A,150.0,8.7,100.0,100.0
16.236,13.3,A,150.0,8.6,100.0,100.0
16.34,13.1,A,150.0,8.6,100.0,100.0
16.444,13.1,A,150.0,8.6,100.0,100.0
16.548,13.2,A,150.0,8.5,100.0,100.0
16.652,13.2,A,150.0,8.4,100.0,100.0
16.756,13.2,A,150.0,8.3,100.0,100.0
16.86,13.3,A,150.0,8.3,100.0,100.0
16.964,13.7,A,150.0,8.2,100.0,100.0
17.068,13.5,A,150.0,8.1,100.0,100.0
17.172,13.5,A,150.0,8.1,100.0,100.0
17.276,13.7,A,150.0,8.1,100.0,100.0
17.38,13.6,A,150.0,8.0,100.0,100.0
17.484,13.7,A,150.0,8.0,100.0,100.0
17.588,13.4,A,150.0,8.0,100.0,100.0
17.692,13.3,A,150.0,7.9,100.0,100.0
17.796,13.1,A,150.0,7.9,100.0,100.0
